Local TimeFreq mean	I 4 mean	I a mean	I avg mean	I b mean	I c mean	kVA tot mean	kVAR tot mean	kW tot mean	PF lag mean	PF lead mean	V unbal mean	Vll ab mean	Vll avg mean	Vll bc mean	Vll ca mean
28-05-2024 11:15:0060.00	0.00	174.99	177.98	175.32	183.63	10198.89	-1066.86	10142.86		99.45	0.46	33372.15	33261.15	33292.91	33118.36
28-05-2024 11:30:0060.01	0.00	174.31	177.82	175.45	183.71	10172.05	-1046.15	10118.08		99.47	0.48	33307.60	33198.63	33235.80	33052.48
28-05-2024 11:45:0060.00	0.00	177.76	181.19	178.59	187.22	10354.10	-1001.57	10305.51		99.53	0.46	33268.75	33155.48	33190.68	33007.02
28-05-2024 12:00:0060.00	0.00	178.35	181.35	179.18	186.52	10364.19	-1010.58	10314.78		99.52	0.46	33271.02	33160.79	33199.48	33011.82
28-05-2024 12:15:0060.00	0.00	178.64	180.53	178.27	184.66	10373.39	-1007.05	10324.35		99.53	0.45	33449.73	33342.63	33393.37	33184.77
28-05-2024 12:30:0060.00	0.00	179.61	181.12	177.12	186.61	10442.12	-1001.93	10393.90		99.54	0.53	33577.40	33450.20	33481.62	33291.62
28-05-2024 12:45:0060.00	0.00	175.52	178.47	175.92	183.97	10335.35	-1022.25	10284.63		99.51	0.47	33709.21	33605.18	33643.66	33462.72
28-05-2024 13:00:0060.00	0.00	172.65	176.15	174.44	181.37	10236.82	-1060.96	10181.62		99.46	0.47	33828.33	33728.72	33767.44	33590.41
28-05-2024 13:15:0060.00	0.00	172.45	175.82	173.94	181.07	10237.73	-1114.04	10176.84		99.41	0.52	33915.02	33801.38	33833.33	33655.85
28-05-2024 13:30:0060.00	0.00	170.96	173.69	172.31	177.81	10125.71	-1208.29	10053.35		99.29	0.54	33975.62	33853.66	33885.66	33699.73
28-05-2024 13:45:0060.00	0.00	170.55	172.64	170.59	176.78	10078.41	-1244.31	10001.28		99.23	0.56	34033.19	33904.25	33934.18	33745.31
28-05-2024 14:00:0059.99	0.00	169.37	171.47	170.00	175.04	10013.13	-1270.49	9932.18		99.19	0.54	34048.46	33924.32	33956.00	33768.49
28-05-2024 14:15:0059.99	0.00	169.34	171.84	170.04	176.15	10021.90	-1251.66	9943.40		99.22	0.49	34008.81	33877.42	33902.73	33720.67
28-05-2024 14:30:0060.00	0.00	170.64	173.37	171.41	178.05	10083.65	-1237.94	10007.33		99.24	0.49	33910.13	33784.05	33817.27	33624.77
28-05-2024 14:45:0059.98	0.00	170.56	174.19	173.29	178.73	10111.49	-1251.16	10033.78		99.23	0.49	33835.40	33713.72	33750.62	33555.11
28-05-2024 15:00:0060.00	0.00	169.14	173.36	172.34	178.59	10065.04	-1287.98	9982.25		99.18	0.47	33833.62	33723.81	33761.17	33576.59
28-05-2024 15:15:0060.00	0.00	167.71	171.52	170.69	176.16	9967.22	-1317.27	9879.71		99.12	0.45	33859.17	33758.82	33807.63	33609.72
28-05-2024 15:30:0060.00	0.00	167.67	171.15	169.87	175.91	9957.91	-1318.14	9870.26		99.12	0.48	33921.79	33800.81	33827.99	33652.63
28-05-2024 15:45:0060.00	0.00	168.46	170.77	168.88	174.97	9951.53	-1309.32	9864.99		99.13	0.49	33977.16	33853.78	33892.68	33691.43
28-05-2024 16:00:0060.01	0.00	166.89	170.74	170.66	174.68	9963.98	-1349.57	9872.07		99.08	0.46	34021.92	33908.91	33945.89	33758.97
28-05-2024 16:15:0060.00	0.00	166.00	169.81	169.16	174.28	9941.09	-1385.15	9844.04		99.02	0.51	34148.37	34017.11	34037.52	33865.42
28-05-2024 16:30:0060.00	0.00	167.72	171.59	171.01	176.02	10065.43	-1353.87	9973.92		99.09	0.51	34208.57	34080.79	34096.54	33937.31
28-05-2024 16:45:0060.00	0.00	168.72	171.49	168.58	177.18	10059.40	-1366.80	9966.09		99.07	0.58	34237.06	34078.94	34074.39	33925.41
28-05-2024 17:00:0060.01	0.00	167.97	170.52	168.76	174.85	10051.50	-1420.63	9950.57		99.00	0.45	34351.42	34234.18	34242.63	34108.46
28-05-2024 17:15:0060.00	0.00	165.03	165.49	163.36	168.10	9941.32	-1452.05	9834.64		98.93	0.23	34943.75	34891.87	34897.98	34833.94
28-05-2024 17:30:0060.00	0.00	165.08	164.99	161.63	168.27	9970.28	-1498.43	9856.98		98.86	0.12	35129.37	35110.38	35120.73	35081.02
28-05-2024 17:45:0060.00	0.00	164.74	166.82	164.89	170.83	10114.25	-1545.67	9995.30		98.82	0.09	35240.79	35252.09	35261.11	35254.33
28-05-2024 18:00:0060.00	0.00	165.43	165.29	162.40	168.03	10063.01	-1648.83	9926.82		98.65	0.07	35415.85	35426.37	35450.99	35412.18
28-05-2024 18:15:0060.04	0.00	166.24	165.89	161.57	169.85	10111.24	-1717.72	9964.24		98.55	0.10	35473.23	35466.95	35480.88	35446.74
28-05-2024 18:30:0059.99	0.00	170.33	170.20	167.05	173.20	10334.32	-1802.78	10175.85		98.47	0.09	35353.45	35352.41	35371.09	35332.75
28-05-2024 18:45:0060.01	0.00	185.30	183.56	179.23	186.16	11045.43	-1810.85	10895.61		98.64	0.14	35085.37	35060.44	35076.94	35018.95
28-05-2024 19:00:0060.01	0.00	205.83	201.52	195.88	202.86	12054.77	-1696.65	11934.76		99.00	0.24	34921.95	34854.41	34875.39	34765.94
28-05-2024 19:15:0060.01	0.00	210.53	205.32	199.97	205.45	12276.82	-1754.98	12150.72		98.97	0.27	34944.37	34868.52	34892.48	34768.63
28-05-2024 19:30:0060.00	0.00	210.01	204.43	198.86	204.40	12234.18	-1794.08	12101.91		98.92	0.27	34996.66	34919.23	34942.33	34818.72
28-05-2024 19:45:0060.00	0.00	211.31	204.37	198.89	202.89	12225.43	-1799.38	12092.25		98.91	0.27	34995.15	34911.39	34946.46	34792.51
28-05-2024 20:00:0060.02	0.00	208.55	201.01	195.93	198.54	12046.26	-1843.09	11904.37		98.82	0.28	35080.86	34996.17	35037.70	34869.99
28-05-2024 20:15:0060.02	0.00	203.11	196.07	191.58	193.52	11792.88	-1895.67	11639.49		98.70	0.26	35218.04	35143.84	35192.39	35021.09
28-05-2024 20:30:0060.01	0.00	197.32	190.79	186.20	188.84	11506.34	-1936.57	11342.16		98.57	0.23	35332.55	35262.72	35301.97	35153.64
28-05-2024 20:45:0060.01	0.00	192.29	185.64	181.56	183.06	11208.28	-1966.05	11034.46		98.45	0.22	35388.66	35322.59	35360.90	35218.19
28-05-2024 21:00:0060.00	0.00	185.91	180.12	176.03	178.41	10898.00	-2003.46	10712.20		98.29	0.22	35473.45	35412.38	35444.00	35319.78
28-05-2024 21:15:0060.00	0.00	177.99	172.56	168.71	170.96	10490.51	-2056.00	10286.92		98.06	0.18	35651.27	35599.25	35633.53	35512.90
28-05-2024 21:30:0060.00	0.00	172.80	165.74	162.19	162.23	10075.38	-2108.31	9852.24		97.78	0.18	35647.52	35593.39	35639.88	35492.83
28-05-2024 21:45:0060.00	0.00	163.54	158.01	155.63	154.86	9627.46	-2130.73	9388.64		97.52	0.15	35721.11	35684.11	35731.43	35599.77
28-05-2024 22:00:0060.01	0.00	156.59	151.11	148.16	148.57	9227.89	-2164.36	8970.36		97.21	0.13	35797.02	35764.04	35808.31	35686.75
28-05-2024 22:15:0060.00	0.00	146.82	142.51	140.97	139.75	8543.46	473.60	8419.99	98.82		0.16	34988.42	34958.95	34989.18	34899.22
28-05-2024 22:30:0060.00	0.00	138.97	135.55	134.50	133.17	8077.86	1459.20	7944.90	98.35		0.18	34725.20	34699.54	34721.13	34652.32
28-05-2024 22:45:0060.00	0.00	131.06	128.24	127.54	126.13	7620.16	1412.13	7488.16	98.27		0.23	34604.34	34564.13	34581.11	34507.01
28-05-2024 23:00:0060.01	0.00	124.53	122.04	121.37	120.21	7237.50	1355.24	7109.42	98.23		0.47	34617.96	34495.21	34489.16	34378.52
28-05-2024 23:15:0060.01	0.00	120.08	116.89	115.66	114.94	6883.71	1265.90	6766.30	98.29		0.57	34444.00	34278.90	34266.41	34126.26
28-05-2024 23:30:0060.01	0.00	113.93	111.28	109.70	110.21	6543.28	1244.85	6423.76	98.17		0.57	34389.02	34227.67	34203.95	34090.06
28-05-2024 23:45:0060.01	0.00	109.95	107.04	105.12	106.05	6298.40	1229.47	6177.19	98.08		0.53	34403.66	34251.32	34229.62	34120.67
29-05-2024 00:00:0060.02	0.00	107.68	104.50	102.24	103.58	6170.09	1268.89	6038.17	97.86		0.53	34510.63	34359.17	34331.89	34235.00
29-05-2024 00:15:0060.02	0.00	104.55	101.52	99.51	100.50	6002.04	1267.36	5866.69	97.74		0.50	34548.24	34406.06	34377.77	34292.28
29-05-2024 00:30:0060.01	0.00	102.24	98.92	97.23	97.29	5864.24	1270.18	5725.01	97.63		0.48	34632.33	34497.00	34472.33	34386.30
29-05-2024 00:45:0060.01	0.00	100.14	97.13	95.56	95.69	5766.10	1286.80	5620.66	97.48		0.48	34678.35	34544.87	34516.49	34439.75
29-05-2024 01:00:0060.01	0.00	99.01	95.53	93.87	93.72	5668.10	1269.91	5524.00	97.46		0.46	34654.79	34523.27	34498.64	34416.35
29-05-2024 01:15:0059.99	0.00	97.99	94.52	92.53	93.03	5602.39	1256.35	5459.68	97.45		0.46	34616.72	34484.48	34452.09	34384.66
29-05-2024 01:30:0060.01	0.00	97.25	93.44	91.64	91.43	5545.62	1250.29	5402.83	97.43		0.46	34665.91	34533.34	34505.17	34429.00
29-05-2024 01:45:0060.00	0.00	96.71	93.25	91.48	91.56	5546.04	1292.49	5393.30	97.25		0.47	34728.78	34600.29	34571.74	34500.41
29-05-2024 02:00:0060.00	0.00	95.17	91.86	90.43	89.98	5469.59	1277.99	5318.18	97.23		0.46	34770.07	34644.37	34614.57	34548.45
29-05-2024 02:15:0060.02	0.00	94.91	91.56	90.01	89.76	5459.23	1282.85	5306.35	97.20		0.45	34817.71	34692.68	34660.11	34600.23
29-05-2024 02:30:0060.01	0.00	94.35	91.06	89.84	88.98	5428.40	1278.53	5275.69	97.19		0.44	34805.01	34684.75	34657.18	34592.05
29-05-2024 02:45:0060.01	0.00	93.75	90.28	88.64	88.45	5383.03	1259.53	5233.59	97.22		0.45	34817.69	34694.91	34668.98	34598.05
29-05-2024 03:00:0060.00	0.00	93.20	89.96	88.04	88.65	5368.86	1277.38	5214.67	97.13		0.46	34857.93	34729.07	34696.25	34633.01
29-05-2024 03:15:0060.01	0.00	93.04	89.92	87.96	88.77	5368.25	1273.95	5214.88	97.14		0.48	34875.11	34740.36	34700.27	34645.58
29-05-2024 03:30:0060.00	0.00	93.44	89.57	87.47	87.79	5346.83	1261.73	5195.82	97.18		0.45	34868.82	34738.12	34705.18	34640.39
29-05-2024 03:45:0060.00	0.00	93.97	90.50	88.60	88.93	5403.63	1278.78	5250.13	97.16		0.47	34865.83	34733.75	34697.24	34638.10
29-05-2024 04:00:0059.99	0.00	94.47	90.66	88.35	89.18	5413.12	1262.82	5263.74	97.24		0.48	34862.19	34726.00	34690.05	34625.75
29-05-2024 04:15:0060.00	0.00	94.11	90.84	89.51	88.91	5424.52	1240.52	5280.75	97.35		0.44	34860.98	34736.65	34706.40	34642.56
29-05-2024 04:30:0060.00	0.00	96.30	92.11	89.62	90.41	5486.60	1239.43	5344.75	97.41		0.45	34775.75	34641.73	34613.18	34536.24
29-05-2024 04:45:0060.00	0.00	98.58	94.46	92.32	92.48	5608.20	1234.50	5470.62	97.55		0.46	34640.88	34507.90	34478.69	34404.12
29-05-2024 05:00:0060.01	0.00	102.67	97.92	96.06	95.04	5812.94	1232.95	5680.52	97.72		0.43	34620.29	34494.11	34475.80	34386.35
29-05-2024 05:15:0060.00	0.00	107.10	102.98	100.37	101.48	6086.20	1216.66	5963.25	97.98		0.44	34463.63	34333.30	34307.73	34228.50
29-05-2024 05:30:0060.00	0.00	109.55	105.68	103.09	104.39	6233.35	1146.64	6126.89	98.29		0.46	34393.23	34260.09	34227.60	34159.41
29-05-2024 05:45:0060.00	0.00	110.66	107.22	105.54	105.47	6317.35	1087.89	6222.65	98.50		0.42	34347.92	34224.65	34200.13	34125.86
29-05-2024 06:00:0060.00	0.00	115.61	113.02	112.99	110.45	6626.06	1080.22	6537.41	98.66		0.39	34135.96	34032.59	34034.02	33927.88
29-05-2024 06:15:0060.00	0.00	121.06	119.24	118.69	117.96	6943.25	1123.47	6851.71	98.68		0.39	33886.89	33786.05	33786.25	33684.99
29-05-2024 06:30:0060.01	0.00	127.07	125.58	123.62	126.04	7335.96	1239.73	7230.42	98.56		0.39	34009.14	33905.95	33910.57	33798.11
29-05-2024 06:45:0060.01	0.00	132.70	129.99	129.12	128.15	7600.96	1335.81	7482.48	98.44		0.36	34032.57	33937.38	33965.39	33814.24
29-05-2024 07:00:0060.02	0.00	136.28	132.21	131.61	128.74	7717.22	1400.66	7589.01	98.34		0.35	33983.35	33882.21	33912.65	33750.58
29-05-2024 07:15:0060.04	0.00	135.78	132.71	131.32	131.05	7816.57	5.70	7776.39		99.50	0.38	34306.48	34217.63	34249.65	34096.72
29-05-2024 07:30:0060.00	0.00	140.14	136.74	134.38	135.70	8129.85	-1192.18	8023.24		98.71	0.40	34660.04	34578.84	34633.57	34442.84
29-05-2024 07:45:0060.01	0.00	144.92	142.42	141.34	140.98	8467.62	-1889.13	8253.95		97.47	0.33	34672.17	34614.32	34688.70	34482.18
29-05-2024 08:00:0060.03	0.00	147.76	143.46	139.74	142.87	8569.41	-1789.47	8380.21		97.79	0.39	34864.48	34774.17	34841.57	34616.44
29-05-2024 08:15:0059.97	0.00	150.06	147.31	145.29	146.58	8755.87	-1685.76	8592.03		98.13	0.39	34675.97	34593.78	34660.77	34444.57
29-05-2024 08:30:0060.02	0.00	152.72	151.16	148.93	151.82	8943.17	-1656.64	8788.26		98.27	0.36	34506.38	34432.07	34499.41	34290.46
29-05-2024 08:45:0060.00	0.00	155.53	154.95	152.30	157.01	9132.13	-1534.65	9002.10		98.58	0.38	34351.47	34281.68	34345.46	34148.15
29-05-2024 09:00:0060.00	0.00	157.54	157.54	155.14	159.93	9244.61	-1451.95	9129.76		98.76	0.42	34204.17	34129.16	34194.59	33988.73
29-05-2024 09:15:0060.00	0.00	158.20	159.03	155.92	162.95	9329.93	-1400.44	9224.19		98.87	0.46	34206.81	34120.83	34177.55	33978.21
29-05-2024 09:30:0060.00	0.00	160.62	161.50	159.13	164.73	9439.17	-1381.61	9337.47		98.92	0.44	34061.56	33985.00	34051.37	33842.00
29-05-2024 09:45:0060.00	0.00	162.83	163.41	160.03	167.38	9512.06	-1322.34	9419.62		99.03	0.46	33915.27	33839.21	33913.44	33689.01
29-05-2024 10:00:0060.00	0.00	164.45	165.38	162.92	168.77	9588.45	-1276.77	9503.05		99.11	0.45	33760.70	33694.38	33776.25	33546.25
29-05-2024 10:15:0060.00	0.00	164.50	166.49	163.55	171.44	9618.27	-1271.63	9533.79		99.12	0.46	33649.17	33573.06	33633.25	33436.75
29-05-2024 10:30:0060.00	0.00	166.51	168.43	164.34	174.43	9681.97	-1224.29	9604.21		99.20	0.44	33472.51	33397.70	33453.82	33266.76
29-05-2024 10:45:0060.01	0.00	169.77	170.73	166.56	175.87	9823.41	-1151.89	9755.58		99.31	0.47	33502.11	33418.89	33472.82	33281.75
29-05-2024 11:00:0060.00	0.00	172.44	173.34	169.61	177.97	9950.69	-1089.72	9890.78		99.40	0.45	33412.43	33334.16	33395.71	33194.32
29-05-2024 11:15:0060.00	0.00	172.69	174.57	172.47	178.55	9983.46	-1037.08	9929.42		99.46	0.40	33260.91	33209.17	33290.72	33075.81
29-05-2024 11:30:0060.00	0.00	174.07	175.84	173.06	180.39	10044.32	-1044.04	9989.87		99.46	0.43	33234.25	33167.39	33239.28	33028.68
29-05-2024 11:45:0060.01	0.00	177.35	178.32	175.35	182.27	10152.58	-1024.02	10100.80		99.49	0.41	33112.00	33049.26	33129.05	32906.79
29-05-2024 12:00:0060.01	0.00	177.20	177.79	174.61	181.55	10142.47	-1026.24	10090.40		99.49	0.42	33184.85	33114.52	33180.41	32978.26
29-05-2024 12:15:0059.99	0.00	174.41	175.01	172.55	178.06	10054.42	-1068.41	9997.46		99.43	0.42	33423.27	33355.34	33431.23	33211.57
29-05-2024 12:30:0060.00	0.00	175.20	174.67	171.16	177.65	10067.52	-1050.29	10012.56		99.45	0.44	33535.35	33463.50	33550.44	33304.71
29-05-2024 12:45:0060.00	0.00	174.97	174.33	170.48	177.53	10069.95	-1038.23	10016.24		99.47	0.45	33612.11	33533.66	33612.11	33376.75
29-05-2024 13:00:0060.00	0.00	171.34	171.65	167.99	175.62	9950.87	-1086.02	9891.40		99.40	0.41	33746.85	33665.31	33725.38	33523.64
29-05-2024 13:15:0060.00	0.00	170.09	171.47	167.93	176.40	10034.05	-1165.73	9965.98		99.32	0.40	34074.73	33985.15	34027.81	33852.93
29-05-2024 13:30:0060.01	0.00	170.61	170.69	167.17	174.27	9947.13	-1225.13	9871.37		99.24	0.46	33945.59	33848.82	33909.79	33691.08
29-05-2024 13:45:0059.99	0.00	169.76	170.33	166.77	174.46	9911.58	-1235.40	9834.25		99.22	0.43	33884.12	33800.37	33860.84	33656.18
29-05-2024 14:00:0060.00	0.00	169.10	169.07	165.78	172.34	9837.04	-1276.38	9753.83		99.15	0.42	33882.10	33800.82	33865.56	33654.81
29-05-2024 14:15:0060.00	0.00	168.39	168.62	165.42	172.05	9766.87	-1305.49	9679.22		99.10	0.44	33735.46	33650.58	33714.20	33502.10
29-05-2024 14:30:0059.99	0.00	169.83	170.45	168.01	173.50	9786.48	-1280.68	9702.30		99.14	0.47	33427.98	33354.47	33436.00	33199.43
29-05-2024 14:45:0060.00	0.00	170.35	169.86	166.73	172.51	9828.66	-1246.47	9749.24		99.19	0.33	33635.29	33586.06	33644.75	33478.09
29-05-2024 15:00:0060.00	0.00	171.00	171.00	167.88	174.12	10003.36	-1189.63	9932.34		99.29	0.14	33935.02	33950.12	34007.21	33908.06
29-05-2024 15:15:0060.00	0.00	169.39	169.78	165.77	174.16	9970.30	-1221.77	9895.07		99.24	0.09	34039.01	34089.82	34140.64	34089.75
29-05-2024 15:30:0060.00	0.00	166.05	166.77	162.98	171.27	9883.42	-1229.84	9806.53		99.22	0.06	34360.45	34408.88	34452.08	34414.16
29-05-2024 15:45:0060.00	0.00	165.02	166.24	164.25	169.45	9924.37	-1218.98	9849.20		99.24	0.12	34595.13	34665.68	34722.68	34679.30
29-05-2024 16:00:0060.00	0.00	163.57	165.66	164.44	168.97	9902.16	-1224.48	9826.14		99.23	0.09	34641.65	34712.18	34767.57	34727.30
29-05-2024 16:15:0060.00	0.00	163.77	166.22	164.52	170.37	9951.51	-1214.03	9877.16		99.25	0.07	34698.49	34764.42	34811.88	34782.85
29-05-2024 16:30:0059.99	0.00	164.27	165.80	164.01	169.13	9930.26	-1233.60	9853.32		99.22	0.04	34729.74	34775.49	34820.90	34775.85
29-05-2024 16:45:0060.01	0.00	163.84	165.86	163.81	169.94	9968.57	-1239.34	9891.21		99.22	0.03	34855.79	34902.55	34939.62	34912.23
29-05-2024 17:00:0060.01	0.00	162.15	165.58	165.09	169.49	9983.27	-1230.38	9907.09		99.24	0.09	34959.69	35025.09	35060.18	35055.36
29-05-2024 17:15:0060.00	0.00	160.63	163.79	162.99	167.75	9932.40	-1301.81	9846.70		99.14	0.07	35176.75	35235.04	35270.38	35257.98
29-05-2024 17:30:0060.00	0.00	161.05	163.37	161.91	167.14	9939.02	-1358.80	9845.66		99.06	0.03	35311.98	35354.48	35388.95	35362.43
29-05-2024 17:45:0060.00	0.00	160.97	163.62	161.20	168.70	9960.39	-1445.97	9854.78		98.94	0.05	35353.09	35385.54	35403.55	35400.01
29-05-2024 18:00:0060.01	0.00	162.78	164.89	163.18	168.70	10033.55	-1513.64	9918.63		98.85	0.05	35342.85	35391.29	35420.41	35410.56
29-05-2024 18:15:0060.01	0.00	164.90	166.59	164.11	170.75	10130.97	-1619.95	10000.59		98.71	0.05	35358.80	35390.37	35414.98	35397.30
29-05-2024 18:30:0060.00	0.00	172.72	171.59	167.56	174.49	10425.09	-1732.94	10280.04		98.61	0.06	35377.82	35387.67	35419.91	35365.25
29-05-2024 18:45:0060.00	0.00	188.41	187.66	182.96	191.62	11254.02	-1647.82	11132.07		98.91	0.13	34952.83	34936.64	34947.42	34909.64
29-05-2024 19:00:0060.00	0.00	207.66	203.06	195.81	205.71	12109.34	-1598.68	12003.33		99.12	0.24	34817.25	34749.58	34759.35	34672.17
29-05-2024 19:15:0060.00	0.00	213.40	206.74	200.32	206.51	12329.44	-1650.96	12218.39		99.10	0.29	34860.80	34773.72	34794.40	34665.96
29-05-2024 19:30:0060.01	0.00	214.93	206.95	199.76	206.14	12347.59	-1681.36	12232.56		99.07	0.33	34906.61	34802.49	34825.23	34675.62
29-05-2024 19:45:0060.00	0.00	212.96	205.06	198.46	203.76	12263.01	-1725.73	12140.96		99.00	0.32	35002.90	34901.32	34924.40	34776.65
29-05-2024 20:00:0060.01	0.00	207.77	201.49	196.96	199.75	12075.21	-1781.24	11943.09		98.91	0.33	35082.99	34995.11	35020.23	34882.10
29-05-2024 20:15:0060.00	0.00	202.29	196.81	193.10	195.03	11837.41	-1812.18	11697.80		98.82	0.31	35216.85	35137.69	35160.98	35035.15
29-05-2024 20:30:0060.00	0.00	197.77	191.35	187.77	188.52	11545.88	-1864.00	11394.39		98.69	0.28	35341.52	35265.13	35297.00	35156.86
29-05-2024 20:45:0060.00	0.00	192.64	186.05	181.99	183.51	11262.23	-1902.42	11100.36		98.56	0.29	35476.38	35394.91	35420.88	35287.50
29-05-2024 21:00:0060.01	0.00	187.72	180.98	176.29	178.92	10915.76	-1971.14	10736.22		98.35	0.30	35369.16	35283.42	35301.03	35180.02
29-05-2024 21:15:0060.01	0.00	179.98	175.16	171.51	173.98	10527.01	-2036.68	10328.00		98.11	0.26	35227.13	35162.05	35182.18	35076.85
29-05-2024 21:30:0060.01	0.00	172.50	168.22	164.96	167.19	10124.90	-2091.98	9906.38		97.84	0.25	35282.07	35225.70	35244.56	35150.55
29-05-2024 21:45:0060.00	0.00	167.03	162.46	159.23	161.14	9810.35	-2101.04	9582.66		97.68	0.25	35389.49	35328.44	35343.84	35251.98
29-05-2024 22:00:0060.01	0.00	158.82	155.56	153.70	154.17	9441.70	-2108.85	9203.12		97.47	0.19	35548.15	35513.20	35542.54	35448.85
29-05-2024 22:15:0060.00	0.00	148.01	145.27	144.16	143.64	8690.93	496.96	8571.15	98.83		0.19	34912.59	34881.61	34901.79	34830.45
29-05-2024 22:30:0060.01	0.00	139.02	137.32	135.79	137.14	8163.51	1465.19	8030.92	98.37		0.19	34641.32	34615.80	34620.87	34585.23
29-05-2024 22:45:0060.01	0.00	132.92	130.97	130.02	129.97	7769.98	1448.69	7633.71	98.25		0.16	34531.56	34516.96	34532.25	34487.03
29-05-2024 23:00:0060.01	0.00	126.79	124.65	123.38	123.78	7359.70	1383.26	7228.49	98.22		0.37	34415.81	34327.05	34319.16	34246.22
29-05-2024 23:15:0060.00	0.00	120.49	117.82	116.34	116.64	6917.30	1290.04	6795.90	98.24		0.56	34335.13	34178.79	34173.12	34028.15
29-05-2024 23:30:0060.00	0.00	115.21	112.21	110.92	110.50	6629.95	1328.49	6495.42	97.97		0.53	34548.42	34398.96	34391.77	34256.73
29-05-2024 23:45:0060.01	0.00	112.05	108.94	107.45	107.32	6430.79	1326.33	6292.49	97.85		0.53	34490.42	34340.82	34328.38	34203.71
30-05-2024 00:00:0060.00	0.00	108.74	105.75	104.23	104.28	6258.27	1345.67	6111.86	97.66		0.51	34568.63	34422.19	34406.98	34291.00
30-05-2024 00:15:0060.01	0.00	104.77	101.71	100.35	100.00	6037.52	1330.99	5888.96	97.54		0.50	34677.30	34536.63	34517.02	34415.54
30-05-2024 00:30:0060.01	0.00	101.78	98.99	97.52	97.67	5897.41	1344.25	5742.15	97.37		0.49	34795.19	34657.74	34636.57	34541.48
30-05-2024 00:45:0060.01	0.00	100.02	97.09	95.81	95.45	5782.17	1332.35	5626.56	97.31		0.48	34774.15	34640.83	34617.43	34530.91
30-05-2024 01:00:0060.00	0.00	99.04	95.90	94.44	94.21	5705.53	1317.75	5551.26	97.30		0.47	34729.50	34597.25	34574.75	34487.61
30-05-2024 01:15:0060.01	0.00	98.56	95.24	93.25	93.91	5663.87	1313.57	5509.41	97.27		0.47	34712.66	34578.76	34556.66	34466.91
30-05-2024 01:30:0060.00	0.00	97.31	93.85	92.31	91.93	5589.91	1320.29	5431.75	97.17		0.46	34767.35	34638.33	34618.97	34528.64
30-05-2024 01:45:0060.00	0.00	96.19	92.73	91.18	90.81	5531.26	1312.50	5373.27	97.14		0.45	34818.15	34690.41	34671.41	34581.64
30-05-2024 02:00:0060.00	0.00	95.20	92.03	90.85	90.04	5485.38	1292.72	5330.87	97.18		0.46	34786.16	34660.19	34639.83	34554.54
30-05-2024 02:15:0060.00	0.00	95.02	91.50	89.72	89.75	5446.97	1267.27	5297.48	97.26		0.46	34748.24	34618.82	34597.04	34511.16
30-05-2024 02:30:0060.01	0.00	94.49	91.03	89.34	89.27	5420.70	1279.36	5267.55	97.17		0.46	34754.59	34626.46	34605.56	34519.18
30-05-2024 02:45:0060.02	0.00	94.20	91.22	89.98	89.47	5432.97	1291.32	5277.26	97.13		0.47	34754.34	34627.96	34605.05	34524.49
30-05-2024 03:00:0060.00	0.00	93.20	90.79	89.83	89.36	5408.44	1271.79	5256.78	97.20		0.48	34763.96	34637.32	34610.49	34537.50
30-05-2024 03:15:0059.99	0.00	93.03	90.54	88.86	89.72	5394.96	1267.80	5243.87	97.20		0.48	34788.46	34655.39	34623.95	34553.80
30-05-2024 03:30:0060.01	0.00	92.59	89.93	88.03	89.17	5343.68	1201.24	5206.87	97.44		0.51	34700.77	34559.59	34524.87	34453.10
30-05-2024 03:45:0060.00	0.00	94.38	91.00	88.92	89.71	5401.80	1214.60	5263.46	97.44		0.48	34653.98	34513.60	34484.77	34401.98
30-05-2024 04:00:0060.00	0.00	94.29	91.21	89.29	90.06	5415.22	1221.03	5275.75	97.42		0.46	34654.41	34518.03	34488.61	34411.06
30-05-2024 04:15:0060.01	0.00	94.65	91.65	89.79	90.51	5435.18	1205.79	5299.70	97.51		0.44	34614.91	34485.44	34458.73	34382.64
30-05-2024 04:30:0060.00	0.00	95.81	93.12	92.36	91.19	5509.42	1178.72	5381.82	97.68		0.43	34516.96	34393.94	34375.47	34289.31
30-05-2024 04:45:0060.00	0.00	98.69	95.29	94.30	92.87	5630.83	1190.27	5503.57	97.74		0.43	34462.88	34339.22	34328.94	34225.85
30-05-2024 05:00:0060.00	0.00	103.49	99.73	97.90	97.79	5884.62	1219.98	5756.75	97.83		0.44	34398.93	34269.39	34258.49	34150.82
30-05-2024 05:15:0059.99	0.00	107.94	104.57	102.16	103.61	6144.58	1187.65	6028.56	98.11		0.43	34254.37	34123.90	34098.03	34019.27
